Map Erased - Mapping Started

Pose: X: 1074.47 Y: 1080.84 H: -0.90

Pose: X: 1078.00 Y: 1076.42 H: -0.90

Pose: X: 1081.52 Y: 1072.01 H: -0.90

Pose: X: 1085.11 Y: 1067.54 H: -0.89

NextMove: 1088.69, 1063.07 -> 1291.93, 1030.42
Pose: X: 1088.69 Y: 1063.07 H: -0.89

Pose: X: 1092.07 Y: 1059.03 H: -0.86

Pose: X: 1093.26 Y: 1057.73 H: -0.80

Pose: X: 1093.81 Y: 1057.21 H: -0.72

Pose: X: 1093.81 Y: 1057.21 H: -0.65

Pose: X: 1093.75 Y: 1057.25 H: -0.57

Pose: X: 1093.55 Y: 1057.37 H: -0.49

Pose: X: 1093.34 Y: 1057.47 H: -0.41

Pose: X: 1093.13 Y: 1057.55 H: -0.33

Pose: X: 1093.06 Y: 1057.57 H: -0.25

Pose: X: 1092.91 Y: 1057.61 H: -0.19

Pose: X: 1092.91 Y: 1057.61 H: -0.15

Pose: X: 1094.19 Y: 1057.42 H: -0.15

Pose: X: 1097.36 Y: 1056.94 H: -0.15

Pose: X: 1101.74 Y: 1056.27 H: -0.15

Pose: X: 1106.64 Y: 1055.51 H: -0.16

Pose: X: 1111.92 Y: 1054.67 H: -0.16

Pose: X: 1117.43 Y: 1053.79 H: -0.16

Pose: X: 1122.86 Y: 1052.93 H: -0.16

Pose: X: 1128.29 Y: 1052.06 H: -0.16

Pose: X: 1133.56 Y: 1051.21 H: -0.16

Pose: X: 1139.29 Y: 1050.30 H: -0.16

Pose: X: 1145.02 Y: 1049.38 H: -0.16

Pose: X: 1150.60 Y: 1048.49 H: -0.16

Pose: X: 1156.41 Y: 1047.55 H: -0.16

Pose: X: 1162.36 Y: 1046.59 H: -0.16

Pose: X: 1168.09 Y: 1045.66 H: -0.16

Pose: X: 1173.75 Y: 1044.75 H: -0.16

Pose: X: 1179.85 Y: 1043.77 H: -0.16

Pose: X: 1185.51 Y: 1042.86 H: -0.16

Pose: X: 1191.24 Y: 1041.94 H: -0.16

Pose: X: 1197.34 Y: 1040.95 H: -0.16

Pose: X: 1203.53 Y: 1039.97 H: -0.16

Pose: X: 1209.86 Y: 1038.96 H: -0.16

Pose: X: 1216.20 Y: 1037.96 H: -0.16

Pose: X: 1222.23 Y: 1037.01 H: -0.16

Pose: X: 1228.11 Y: 1036.08 H: -0.16

Pose: X: 1234.68 Y: 1035.04 H: -0.16

Pose: X: 1241.01 Y: 1034.04 H: -0.16

Pose: X: 1247.12 Y: 1033.08 H: -0.15

Pose: X: 1253.53 Y: 1032.08 H: -0.16

Pose: X: 1260.10 Y: 1031.05 H: -0.16

Pose: X: 1266.21 Y: 1030.08 H: -0.16

Pose: X: 1271.94 Y: 1029.19 H: -0.15

NextMove: 1275.95, 1028.63 -> 1428.18, 1101.47
Pose: X: 1275.95 Y: 1028.63 H: -0.12

Pose: X: 1279.30 Y: 1028.36 H: -0.04

Pose: X: 1280.21 Y: 1028.36 H: 0.04

Pose: X: 1280.21 Y: 1028.36 H: 0.13

Pose: X: 1280.21 Y: 1028.36 H: 0.22

Pose: X: 1280.07 Y: 1028.32 H: 0.31

Pose: X: 1279.92 Y: 1028.27 H: 0.39

Pose: X: 1279.78 Y: 1028.21 H: 0.44

Pose: X: 1281.37 Y: 1028.96 H: 0.44

Pose: X: 1284.82 Y: 1030.59 H: 0.44

Pose: X: 1289.73 Y: 1032.89 H: 0.44

Pose: X: 1294.51 Y: 1035.10 H: 0.43

Pose: X: 1299.79 Y: 1037.52 H: 0.43

Pose: X: 1305.62 Y: 1040.19 H: 0.43

Pose: X: 1311.32 Y: 1042.78 H: 0.43

Pose: X: 1317.03 Y: 1045.36 H: 0.42

Pose: X: 1322.67 Y: 1047.89 H: 0.42

Pose: X: 1328.32 Y: 1050.41 H: 0.42

Pose: X: 1333.69 Y: 1052.80 H: 0.42

Pose: X: 1339.34 Y: 1055.31 H: 0.42

Pose: X: 1345.00 Y: 1057.81 H: 0.42

Pose: X: 1352.76 Y: 1061.22 H: 0.41

Pose: X: 1356.19 Y: 1062.72 H: 0.41

Pose: X: 1361.02 Y: 1064.83 H: 0.41

Pose: X: 1366.48 Y: 1067.20 H: 0.41

Pose: X: 1372.08 Y: 1069.64 H: 0.41

Pose: X: 1377.75 Y: 1072.11 H: 0.41

Pose: X: 1383.77 Y: 1074.74 H: 0.41

Pose: X: 1390.06 Y: 1077.50 H: 0.41

Pose: X: 1396.49 Y: 1080.33 H: 0.42

Pose: X: 1403.62 Y: 1083.48 H: 0.42

Pose: X: 1410.16 Y: 1086.42 H: 0.43

Pose: X: 1414.70 Y: 1088.61 H: 0.47

Pose: X: 1417.37 Y: 1090.09 H: 0.53

NextMove: 1418.85, 1091.04 -> 1500.21, 1269.40
Pose: X: 1418.85 Y: 1091.04 H: 0.61

Pose: X: 1419.76 Y: 1091.74 H: 0.71

Pose: X: 1419.92 Y: 1091.90 H: 0.80

Pose: X: 1419.87 Y: 1091.84 H: 0.88

Pose: X: 1418.92 Y: 1090.55 H: 0.98

Pose: X: 1417.33 Y: 1088.21 H: 0.97

Pose: X: 1415.38 Y: 1085.48 H: 0.94

Pose: X: 1412.98 Y: 1082.31 H: 0.91

Pose: X: 1410.57 Y: 1079.35 H: 0.87

Pose: X: 1408.18 Y: 1076.58 H: 0.84

Pose: X: 1405.69 Y: 1073.88 H: 0.81

Pose: X: 1403.12 Y: 1071.27 H: 0.78

Pose: X: 1400.59 Y: 1068.84 H: 0.75

Pose: X: 1398.04 Y: 1066.54 H: 0.72

Pose: X: 1395.36 Y: 1064.26 H: 0.69

Pose: X: 1392.68 Y: 1062.11 H: 0.66

Pose: X: 1390.00 Y: 1060.08 H: 0.63

Pose: X: 1387.14 Y: 1058.05 H: 0.60

Pose: X: 1384.28 Y: 1056.14 H: 0.58

Pose: X: 1381.44 Y: 1054.36 H: 0.55

Pose: X: 1378.69 Y: 1052.70 H: 0.54

Pose: X: 1376.14 Y: 1051.15 H: 0.56

Pose: X: 1373.49 Y: 1049.49 H: 0.56

Pose: X: 1371.15 Y: 1048.05 H: 0.54

Pose: X: 1368.32 Y: 1046.38 H: 0.52

Pose: X: 1365.51 Y: 1044.83 H: 0.49

Pose: X: 1362.88 Y: 1043.44 H: 0.49

Pose: X: 1360.20 Y: 1041.98 H: 0.51

Pose: X: 1357.47 Y: 1040.45 H: 0.51

Pose: X: 1355.00 Y: 1039.08 H: 0.49

Pose: X: 1352.09 Y: 1037.56 H: 0.47

Pose: X: 1349.14 Y: 1036.12 H: 0.44

Pose: X: 1346.23 Y: 1034.77 H: 0.43

Pose: X: 1343.61 Y: 1033.52 H: 0.45

Pose: X: 1340.66 Y: 1032.08 H: 0.45

Pose: X: 1338.04 Y: 1030.84 H: 0.43

Pose: X: 1335.04 Y: 1029.50 H: 0.41

Pose: X: 1332.16 Y: 1028.28 H: 0.40

Pose: X: 1329.63 Y: 1027.19 H: 0.42

NextMove: 1322.68, 1024.22 -> 1448.45, 1121.18
Pose: X: 1322.68 Y: 1024.22 H: 0.39

0.50
Pose: X: 1319.57 Y: 1022.95 H: 0.38

0.49
Pose: X: 1318.93 Y: 1022.69 H: 0.39

0.54
Pose: X: 1318.15 Y: 1022.39 H: 0.35

0.61
Pose: X: 1318.37 Y: 1022.46 H: 0.28

0.68
Pose: X: 1318.37 Y: 1022.46 H: 0.20

0.76
Pose: X: 1318.44 Y: 1022.47 H: 0.12

0.84
Pose: X: 1318.59 Y: 1022.49 H: 0.04

0.92
Pose: X: 1318.75 Y: 1022.49 H: -0.04

1.00
Pose: X: 1319.05 Y: 1022.46 H: -0.12

1.09
Pose: X: 1319.28 Y: 1022.43 H: -0.20

1.16
Pose: X: 1319.57 Y: 1022.35 H: -0.27

1.23
Pose: X: 1319.87 Y: 1022.26 H: -0.34

1.30
Pose: X: 1320.08 Y: 1022.18 H: -0.41

1.37
Pose: X: 1320.49 Y: 1021.98 H: -0.49

1.45
Pose: X: 1320.82 Y: 1021.79 H: -0.56

1.52
Pose: X: 1321.07 Y: 1021.61 H: -0.64

1.60
Pose: X: 1321.31 Y: 1021.42 H: -0.71

1.67
Pose: X: 1321.48 Y: 1021.27 H: -0.79

1.75
Pose: X: 1321.63 Y: 1021.10 H: -0.86

1.83
Pose: X: 1321.82 Y: 1020.86 H: -0.94

1.91
Pose: X: 1321.99 Y: 1020.60 H: -1.02

1.98
Pose: X: 1322.14 Y: 1020.34 H: -1.10

2.06
Pose: X: 1322.24 Y: 1020.13 H: -1.17

2.13
Pose: X: 1322.35 Y: 1019.84 H: -1.24

2.20
Pose: X: 1322.39 Y: 1019.70 H: -1.32

2.28
Pose: X: 1322.44 Y: 1019.47 H: -1.39

2.35
Pose: X: 1322.46 Y: 1019.32 H: -1.47

2.43
Pose: X: 1322.47 Y: 1019.17 H: -1.55

2.51
Pose: X: 1322.47 Y: 1019.02 H: -1.63

2.59
Pose: X: 1322.45 Y: 1018.87 H: -1.71

2.67
Pose: X: 1322.41 Y: 1018.64 H: -1.79

2.75
Pose: X: 1322.35 Y: 1018.42 H: -1.86

2.82
Pose: X: 1322.33 Y: 1018.35 H: -1.94

2.90
Pose: X: 1322.24 Y: 1018.14 H: -2.01

2.98
